HSCode,Commodity,Value,Date
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,4.49,2/1/2009
38,MISCELLANEOUS CHEMICAL PRODUCTS.,136.24,2/1/2009
39,PLASTIC AND ARTICLES THEREOF.,126.02,2/1/2009
40,RUBBER AND ARTICLES THEREOF.,91.31,2/1/2009
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,34.69,2/1/2009
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",119.31,2/1/2009
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0,2/1/2009
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,10.27,2/1/2009
45,CORK AND ARTICLES OF CORK.,0.08,2/1/2009
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.62,2/1/2009
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.06,2/1/2009
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",32.78,2/1/2009
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",20.5,2/1/2009
50,SILK,21.7,2/1/2009
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",8.66,2/1/2009
52,COTTON.,205.69,2/1/2009
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,14.07,2/1/2009
54,MAN-MADE FILAMENTS.,110.62,2/1/2009
55,MAN-MADE STAPLE FIBRES.,64.42,2/1/2009
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",12.3,2/1/2009
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,67.3,2/1/2009
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,17.07,2/1/2009
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",7.98,2/1/2009
60,KNITTED OR CROCHETED FABRICS.,5.21,2/1/2009
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",403.21,2/1/2009
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",570.53,2/1/2009
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,158.84,2/1/2009
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",124.64,2/1/2009
65,HEADGEAR AND PARTS THEREOF.,1.05,2/1/2009
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.13,2/1/2009
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,13.69,2/1/2009
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",54.54,2/1/2009
69,CERAMIC PRODUCTS.,15.4,2/1/2009
70,GLASS AND GLASSWARE.,24.34,2/1/2009
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","1,727.64",2/1/2009
72,IRON AND STEEL,347.6,2/1/2009
73,ARTICLES OF IRON OR STEEL,462.1,2/1/2009
74,COPPER AND ARTICLES THEREOF.,48.22,2/1/2009
75,NICKEL AND ARTICLES THEREOF.,0.78,2/1/2009
76,ALUMINIUM AND ARTICLES THEREOF.,88.2,2/1/2009
78,LEAD AND ARTICLES THEREOF.,1.21,2/1/2009
79,ZINC AND ARTICLES THEREOF.,26.92,2/1/2009
80,TIN AND ARTICLES THEREOF.,4.82,2/1/2009
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1.22,2/1/2009
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",34.9,2/1/2009
83,MISCELLANEOUS ARTICLES OF BASE METAL.,23.91,2/1/2009
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",553.08,2/1/2009
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",612.47,2/1/2009
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",10.95,2/1/2009
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",382.31,2/1/2009
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",74.87,2/1/2009
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",343.04,2/1/2009
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",100.31,2/1/2009
91,CLOCKS AND WATCHES AND PARTS THEREOF.,4.07,2/1/2009
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.04,2/1/2009
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,1.74,2/1/2009
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",38.85,2/1/2009
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",9.65,2/1/2009
96,MISCELLANEOUS MANUFACTURED ARTICLES.,17.55,2/1/2009
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,14.92,2/1/2009
98,PROJECT GOODS; SOME SPECIAL USES.,2.58,2/1/2009
99,MISCELLANEOUS GOODS.,196.65,2/1/2009
1,LIVE ANIMALS.,0.68,3/1/2009
2,MEAT AND EDIBLE MEAT OFFAL.,91.22,3/1/2009
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",89.11,3/1/2009
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",13.55,3/1/2009
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",3.26,3/1/2009
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,6.26,3/1/2009
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,99.21,3/1/2009
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,96.1,3/1/2009
9,"COFFEE, TEA, MATE AND SPICES.",146.78,3/1/2009
10,CEREALS.,322.06,3/1/2009
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,3.5,3/1/2009
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",62.06,3/1/2009
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",29.17,3/1/2009
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.5,3/1/2009
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,37.5,3/1/2009
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",11.97,3/1/2009
17,SUGARS AND SUGAR CONFECTIONERY.,11.5,3/1/2009
18,COCOA AND COCOA PREPARATIONS.,1.46,3/1/2009
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",15.31,3/1/2009
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",25.41,3/1/2009
21,MISCELLANEOUS EDIBLE PREPARATIONS.,19.16,3/1/2009
22,"BEVERAGES, SPIRITS AND VINEGAR.",8.4,3/1/2009
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,128.83,3/1/2009
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,89.92,3/1/2009
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",81.77,3/1/2009
26,"ORES, SLAG AND ASH.",373.38,3/1/2009
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","1,586.54",3/1/2009
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",62.62,3/1/2009
29,ORGANIC CHEMICALS,545.5,3/1/2009
30,PHARMACEUTICAL PRODUCTS,397.22,3/1/2009
31,FERTILISERS.,3.32,3/1/2009
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",76.64,3/1/2009
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",63.84,3/1/2009
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",17.3,3/1/2009
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,13.61,3/1/2009
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,4.56,3/1/2009
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,2.03,3/1/2009
38,MISCELLANEOUS CHEMICAL PRODUCTS.,130.56,3/1/2009
39,PLASTIC AND ARTICLES THEREOF.,145.49,3/1/2009
40,RUBBER AND ARTICLES THEREOF.,91.68,3/1/2009
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,40.16,3/1/2009
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",92.06,3/1/2009
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0,3/1/2009
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,10.11,3/1/2009
45,CORK AND ARTICLES OF CORK.,0.32,3/1/2009
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.29,3/1/2009
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.11,3/1/2009
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",36.42,3/1/2009
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",23.84,3/1/2009
50,SILK,24.56,3/1/2009
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",9.2,3/1/2009
52,COTTON.,225.08,3/1/2009
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,11.71,3/1/2009
54,MAN-MADE FILAMENTS.,108.76,3/1/2009
55,MAN-MADE STAPLE FIBRES.,82.76,3/1/2009
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",12.77,3/1/2009
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,66.51,3/1/2009
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,13.82,3/1/2009
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",6.24,3/1/2009
60,KNITTED OR CROCHETED FABRICS.,6.2,3/1/2009
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",622.69,3/1/2009
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",530.65,3/1/2009
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,158.04,3/1/2009
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",95.12,3/1/2009
65,HEADGEAR AND PARTS THEREOF.,1.24,3/1/2009
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.05,3/1/2009
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,19.67,3/1/2009
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",62.65,3/1/2009
69,CERAMIC PRODUCTS.,18.69,3/1/2009
70,GLASS AND GLASSWARE.,27.84,3/1/2009
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","2,176.85",3/1/2009
72,IRON AND STEEL,363.13,3/1/2009
73,ARTICLES OF IRON OR STEEL,407.72,3/1/2009
74,COPPER AND ARTICLES THEREOF.,62.21,3/1/2009
75,NICKEL AND ARTICLES THEREOF.,0.73,3/1/2009
76,ALUMINIUM AND ARTICLES THEREOF.,75.17,3/1/2009
78,LEAD AND ARTICLES THEREOF.,0.49,3/1/2009
79,ZINC AND ARTICLES THEREOF.,21.22,3/1/2009
80,TIN AND ARTICLES THEREOF.,0.28,3/1/2009
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,2.21,3/1/2009
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",34.84,3/1/2009
83,MISCELLANEOUS ARTICLES OF BASE METAL.,21.63,3/1/2009
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",597.07,3/1/2009
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",759.16,3/1/2009
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",5.98,3/1/2009
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",473.05,3/1/2009
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",114.71,3/1/2009
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",116.03,3/1/2009
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",106.23,3/1/2009
91,CLOCKS AND WATCHES AND PARTS THEREOF.,3.39,3/1/2009
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,1.7,3/1/2009
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.98,3/1/2009
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",33.63,3/1/2009
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",10.59,3/1/2009
96,MISCELLANEOUS MANUFACTURED ARTICLES.,20.33,3/1/2009
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,16.12,3/1/2009
98,PROJECT GOODS; SOME SPECIAL USES.,9.35,3/1/2009
99,MISCELLANEOUS GOODS.,262.59,3/1/2009
1,LIVE ANIMALS.,0.95,4/1/2009
2,MEAT AND EDIBLE MEAT OFFAL.,92.66,4/1/2009
3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",96.68,4/1/2009
4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",9.89,4/1/2009
5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",6.99,4/1/2009
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,5.12,4/1/2009
7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,73.31,4/1/2009
8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,94.29,4/1/2009
9,"COFFEE, TEA, MATE AND SPICES.",106.69,4/1/2009
10,CEREALS.,316.39,4/1/2009
11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,4.52,4/1/2009
12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",61.35,4/1/2009
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",30.21,4/1/2009
14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,2.18,4/1/2009
15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,36.3,4/1/2009
16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",12.59,4/1/2009
17,SUGARS AND SUGAR CONFECTIONERY.,9.2,4/1/2009
18,COCOA AND COCOA PREPARATIONS.,0.78,4/1/2009
19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",15.22,4/1/2009
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",18.81,4/1/2009
21,MISCELLANEOUS EDIBLE PREPARATIONS.,20.69,4/1/2009
22,"BEVERAGES, SPIRITS AND VINEGAR.",7.54,4/1/2009
23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,102.89,4/1/2009
24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,68.24,4/1/2009
25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",86.19,4/1/2009
26,"ORES, SLAG AND ASH.",412.16,4/1/2009
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.","1,531.38",4/1/2009
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",54.54,4/1/2009
29,ORGANIC CHEMICALS,507.95,4/1/2009
30,PHARMACEUTICAL PRODUCTS,376.27,4/1/2009
31,FERTILISERS.,4.33,4/1/2009
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",74.01,4/1/2009
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",55.61,4/1/2009
34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",17.53,4/1/2009
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,13.97,4/1/2009
36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,4.43,4/1/2009
37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,0.78,4/1/2009
38,MISCELLANEOUS CHEMICAL PRODUCTS.,129.6,4/1/2009
39,PLASTIC AND ARTICLES THEREOF.,143.31,4/1/2009
40,RUBBER AND ARTICLES THEREOF.,76.42,4/1/2009
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,41.68,4/1/2009
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",92.96,4/1/2009
43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0,4/1/2009
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,10.3,4/1/2009
45,CORK AND ARTICLES OF CORK.,0.12,4/1/2009
46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.43,4/1/2009
47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.13,4/1/2009
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",34.17,4/1/2009
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",14.29,4/1/2009
50,SILK,19.81,4/1/2009
51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",8.97,4/1/2009
52,COTTON.,190.02,4/1/2009
53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,12.28,4/1/2009
54,MAN-MADE FILAMENTS.,144.9,4/1/2009
55,MAN-MADE STAPLE FIBRES.,79.16,4/1/2009
56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",12.19,4/1/2009
57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,68.98,4/1/2009
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,16.29,4/1/2009
59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",5.58,4/1/2009
60,KNITTED OR CROCHETED FABRICS.,6.5,4/1/2009
61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",331.29,4/1/2009
62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",540.66,4/1/2009
63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,159.66,4/1/2009
64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",81.86,4/1/2009
65,HEADGEAR AND PARTS THEREOF.,0.94,4/1/2009
66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.07,4/1/2009
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,16.26,4/1/2009
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",58.22,4/1/2009
69,CERAMIC PRODUCTS.,16.58,4/1/2009
70,GLASS AND GLASSWARE.,24.94,4/1/2009
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.","1,825.60",4/1/2009
72,IRON AND STEEL,249.05,4/1/2009
73,ARTICLES OF IRON OR STEEL,414.35,4/1/2009
74,COPPER AND ARTICLES THEREOF.,74.03,4/1/2009
75,NICKEL AND ARTICLES THEREOF.,0.85,4/1/2009
76,ALUMINIUM AND ARTICLES THEREOF.,63.82,4/1/2009
78,LEAD AND ARTICLES THEREOF.,0.57,4/1/2009
79,ZINC AND ARTICLES THEREOF.,14.34,4/1/2009
80,TIN AND ARTICLES THEREOF.,2.16,4/1/2009
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,1.85,4/1/2009
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",27.52,4/1/2009
83,MISCELLANEOUS ARTICLES OF BASE METAL.,19.69,4/1/2009
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",562.16,4/1/2009
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",536.89,4/1/2009
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",1.95,4/1/2009
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",364.41,4/1/2009
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",114.38,4/1/2009
