Date,HSCode,Commodity_x,Import_Value,Commodity_y,Export_Value
2010-05-01,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",179.06,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",94.14
2010-05-01,26,"ORES, SLAG AND ASH.",490.98,"ORES, SLAG AND ASH.",720.32
2010-05-01,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",9827.77,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",2659.94
2010-05-01,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",381.59,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",92.1
2010-05-01,29,ORGANIC CHEMICALS,1247.97,ORGANIC CHEMICALS,673.63
2010-05-01,30,PHARMACEUTICAL PRODUCTS,85.73,PHARMACEUTICAL PRODUCTS,479.93
2010-05-01,31,FERTILISERS.,707.53,FERTILISERS.,1.89
2010-05-01,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",103.8,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",123.79
2010-05-01,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",36.39,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",70.84
2010-05-01,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",34.62,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",24.48
2010-05-01,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,18.3,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,19.95
2010-05-01,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.73,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,6.03
2010-05-01,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,31.16,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,5.22
2010-05-01,38,MISCELLANEOUS CHEMICAL PRODUCTS.,301.11,MISCELLANEOUS CHEMICAL PRODUCTS.,131.5
2010-05-01,39,PLASTIC AND ARTICLES THEREOF.,734.49,PLASTIC AND ARTICLES THEREOF.,291.17
2010-05-01,40,RUBBER AND ARTICLES THEREOF.,270.51,RUBBER AND ARTICLES THEREOF.,125.72
2010-05-01,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,49.34,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,74.46
2010-05-01,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",12.05,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",111.64
2010-05-01,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.91,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.04
2010-05-01,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,164.99,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,14.28
2010-05-01,45,CORK AND ARTICLES OF CORK.,0.32,CORK AND ARTICLES OF CORK.,0.16
2010-05-01,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.32,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.19
2010-05-01,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,101.87,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.07
2010-05-01,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",142.46,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",61.76
2010-05-01,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",51.7,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",18.3
2010-05-01,50,SILK,41.62,SILK,19.95
2010-05-01,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",34.36,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",11.32
2010-05-01,52,COTTON.,49.42,COTTON.,304.07
2010-05-01,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,8.14,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,39.21
2010-05-01,54,MAN-MADE FILAMENTS.,65.56,MAN-MADE FILAMENTS.,149.17
2010-05-01,55,MAN-MADE STAPLE FIBRES.,42.85,MAN-MADE STAPLE FIBRES.,126.88
2010-05-01,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",11.11,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",17.61
2010-05-01,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,5.79,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,92.32
2010-05-01,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,8.27,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,27.88
2010-05-01,59,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",60.78,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",8.3
2010-05-01,60,KNITTED OR CROCHETED FABRICS.,19.6,KNITTED OR CROCHETED FABRICS.,10.6
2010-05-01,61,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",4.65,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, KNITTED OR CORCHETED.",373.09
2010-05-01,62,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",7.52,"ARTICLES OF APPAREL AND CLOTHING ACCESSORIES, NOT KNITTED OR CROCHETED.",464.19
2010-05-01,63,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,20.32,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,220.39
2010-05-01,64,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",19.09,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",114.59
2010-05-01,65,HEADGEAR AND PARTS THEREOF.,0.77,HEADGEAR AND PARTS THEREOF.,1.03
2010-05-01,66,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",2.61,"UMBRELLAS, SUN UMBRELLAS, WALKING-STICKS, SEAT-STICKS, WHIPS,RIDING-CROPS AND PARTS THEREOF.",0.11
2010-05-01,67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,0.99,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,17.43
2010-05-01,68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",31.38,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",132.9
2010-05-01,69,CERAMIC PRODUCTS.,43.77,CERAMIC PRODUCTS.,23.26
2010-05-01,70,GLASS AND GLASSWARE.,47.68,GLASS AND GLASSWARE.,29.66
2010-05-01,71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",3969.34,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",2939.27
2010-05-01,72,IRON AND STEEL,1144.03,IRON AND STEEL,483.87
2010-05-01,73,ARTICLES OF IRON OR STEEL,288.26,ARTICLES OF IRON OR STEEL,444.01
2010-05-01,74,COPPER AND ARTICLES THEREOF.,164.3,COPPER AND ARTICLES THEREOF.,91.68
2010-05-01,75,NICKEL AND ARTICLES THEREOF.,88.9,NICKEL AND ARTICLES THEREOF.,2.16
2010-05-01,76,ALUMINIUM AND ARTICLES THEREOF.,226.02,ALUMINIUM AND ARTICLES THEREOF.,76.6
2010-05-01,78,LEAD AND ARTICLES THEREOF.,61.58,LEAD AND ARTICLES THEREOF.,10.3
2010-05-01,79,ZINC AND ARTICLES THEREOF.,31.35,ZINC AND ARTICLES THEREOF.,50.84
2010-05-01,80,TIN AND ARTICLES THEREOF.,15.49,TIN AND ARTICLES THEREOF.,1.53
2010-05-01,81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,21.83,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,3.65
2010-05-01,82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",52.81,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",51.3
2010-05-01,83,MISCELLANEOUS ARTICLES OF BASE METAL.,36.12,MISCELLANEOUS ARTICLES OF BASE METAL.,26.96
2010-05-01,84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",2310.61,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",584.6
2010-05-01,85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",2303.21,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",620.07
2010-05-01,86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",20.9,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",4.83
2010-05-01,87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",323.78,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",577.16
2010-05-01,88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",602.76,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",201.4
2010-05-01,89,"SHIPS, BOATS AND FLOATING STRUCTURES.",189.35,"SHIPS, BOATS AND FLOATING STRUCTURES.",750.28
2010-05-01,90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",459.45,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",104.86
2010-05-01,91,CLOCKS AND WATCHES AND PARTS THEREOF.,14.6,CLOCKS AND WATCHES AND PARTS THEREOF.,3.38
2010-05-01,92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,2.54,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,0.58
2010-05-01,93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.23,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.75
2010-05-01,94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",64.13,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",50.56
2010-05-01,95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",25.09,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",12.41
2010-05-01,96,MISCELLANEOUS MANUFACTURED ARTICLES.,26.25,MISCELLANEOUS MANUFACTURED ARTICLES.,26.45
2010-05-01,97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,5.05,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,13.11
2010-05-01,98,PROJECT GOODS; SOME SPECIAL USES.,476.7,PROJECT GOODS; SOME SPECIAL USES.,6.57
2010-05-01,99,MISCELLANEOUS GOODS.,365.73,MISCELLANEOUS GOODS.,875.76
2010-06-01,1,LIVE ANIMALS.,0.13,LIVE ANIMALS.,0.94
2010-06-01,2,MEAT AND EDIBLE MEAT OFFAL.,0.06,MEAT AND EDIBLE MEAT OFFAL.,101.97
2010-06-01,3,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",3.05,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",117.11
2010-06-01,4,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",30.44,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",17.81
2010-06-01,5,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",4.17,"PRODUCTS OF ANIMAL ORIGIN, NOT ELSEWHERE SPECIFIED OR INCLUDED.",2.96
2010-06-01,6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0.83,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,4.77
2010-06-01,7,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,156.05,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,71.59
2010-06-01,8,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,130.28,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,76.87
2010-06-01,9,"COFFEE, TEA, MATE AND SPICES.",25.42,"COFFEE, TEA, MATE AND SPICES.",144.65
2010-06-01,10,CEREALS.,5.45,CEREALS.,240.63
2010-06-01,11,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,1.73,PRODUCTS OF THE MILLING INDUSTRY; MALT; STARCHES; INULIN; WHEAT GLUTEN.,6.13
2010-06-01,12,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",12.74,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",104.37
2010-06-01,13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",8.84,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",48.68
2010-06-01,14,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,0.79,VEGETABLE PLAITING MATERIALS; VEGETABLE PRODUCTS NOT ELSEWHERE SPECIFIED OR INCLUDED.,5.14
2010-06-01,15,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,497.45,ANIMAL OR VEGETABLE FATS AND OILS AND THEIR CLEAVAGE PRODUCTS; PRE. EDIBLE FATS; ANIMAL OR VEGETABLE WAXEX.,79.83
2010-06-01,16,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",0.3,"PREPARATIONS OF MEAT, OF FISH OR OF CRUSTACEANS, MOLLUSCS OR OTHER AQUATIC INVERTEBRATES",17.66
2010-06-01,17,SUGARS AND SUGAR CONFECTIONERY.,110.31,SUGARS AND SUGAR CONFECTIONERY.,11.38
2010-06-01,18,COCOA AND COCOA PREPARATIONS.,7.25,COCOA AND COCOA PREPARATIONS.,1.97
2010-06-01,19,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",2.51,"PREPARATIONS OF CEREALS, FLOUR, STARCH OR MILK; PASTRYCOOKS PRODUCTS.",19.27
2010-06-01,20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",6.24,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",17.35
2010-06-01,21,MISCELLANEOUS EDIBLE PREPARATIONS.,7.38,MISCELLANEOUS EDIBLE PREPARATIONS.,24.58
2010-06-01,22,"BEVERAGES, SPIRITS AND VINEGAR.",13.4,"BEVERAGES, SPIRITS AND VINEGAR.",12.46
2010-06-01,23,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,16.79,RESIDUES AND WASTE FROM THE FOOD INDUSTRIES; PREPARED ANIMAL FODER.,130.93
2010-06-01,24,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,1.32,TOBACCO AND MANUFACTURED TOBACCO SUBSTITUTES.,63.94
2010-06-01,25,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",170.57,"SALT; SULPHUR; EARTHS AND STONE; PLASTERING MATERIALS, LIME AND CEMENT.",106.56
2010-06-01,26,"ORES, SLAG AND ASH.",448.02,"ORES, SLAG AND ASH.",459.23
2010-06-01,27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",9000.62,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",3409.63
2010-06-01,28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",318.5,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",89.26
2010-06-01,29,ORGANIC CHEMICALS,912.82,ORGANIC CHEMICALS,688.69
2010-06-01,30,PHARMACEUTICAL PRODUCTS,123.43,PHARMACEUTICAL PRODUCTS,506.54
2010-06-01,31,FERTILISERS.,811.94,FERTILISERS.,1.7
2010-06-01,32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",91.35,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",131.07
2010-06-01,33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",37.09,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",70.68
2010-06-01,34,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",35.49,"SOAP, ORGANIC SURFACE-ACTIVE AGENTS, WASHING PREPARATIONS, LUBRICATING PREPARATIONS, ARTIFICIAL WAXES, PREPARED WAXES, POLISHING OR SCOURING PREP.",26.31
2010-06-01,35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,20.59,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,14.5
2010-06-01,36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,0.36,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,5.99
2010-06-01,37,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,15.49,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,1.84
2010-06-01,38,MISCELLANEOUS CHEMICAL PRODUCTS.,252.03,MISCELLANEOUS CHEMICAL PRODUCTS.,147.22
2010-06-01,39,PLASTIC AND ARTICLES THEREOF.,598.65,PLASTIC AND ARTICLES THEREOF.,282.99
2010-06-01,40,RUBBER AND ARTICLES THEREOF.,219.42,RUBBER AND ARTICLES THEREOF.,125.91
2010-06-01,41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,52.77,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,74.43
2010-06-01,42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",11.9,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",114.9
2010-06-01,43,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.68,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",0.0
2010-06-01,44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,164.04,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,13.51
2010-06-01,45,CORK AND ARTICLES OF CORK.,0.43,CORK AND ARTICLES OF CORK.,0.13
2010-06-01,46,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.29,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",0.13
2010-06-01,47,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,92.06,PULP OF WOOD OR OF OTHER FIBROUS CELLULOSIC MATERIAL; WASTE AND SCRAP OF PAPER OR PAPERBOARD.,0.06
2010-06-01,48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",161.15,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",69.98
2010-06-01,49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",44.62,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",21.45
2010-06-01,50,SILK,22.48,SILK,26.08
2010-06-01,51,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",33.4,"WOOL, FINE OR COARSE ANIMAL HAIR, HORSEHAIR YARN AND WOVEN FABRIC.",10.87
2010-06-01,52,COTTON.,40.93,COTTON.,325.19
2010-06-01,53,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,12.2,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,29.45
2010-06-01,54,MAN-MADE FILAMENTS.,42.73,MAN-MADE FILAMENTS.,156.36
2010-06-01,55,MAN-MADE STAPLE FIBRES.,31.5,MAN-MADE STAPLE FIBRES.,123.53
2010-06-01,56,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",10.74,"WADDING, FELT AND NONWOVENS; SPACIAL YARNS; TWINE, CORDAGE, ROPES AND CABLES AND ARTICLES THEREOF.",18.14
2010-06-01,57,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,5.02,CARPETS AND OTHER TEXTILE FLOOR COVERINGS.,106.74
2010-06-01,58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,9.01,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,20.86
